Time (s),Frequency (Hz),Intensity (dB)
8.64864864864865,1351.3671875,-313.0712
8.64864864864865,1358.59375,-313.0712
8.64864864864865,1365.8203125,-313.0712
8.64864864864865,1373.046875,-313.0712
8.64864864864865,1380.2734375,-313.0712
8.64864864864865,1387.5,-313.0712
8.64864864864865,1394.7265625,-313.0712
8.64864864864865,1401.953125,-313.0712
8.64864864864865,1409.1796875,-313.0712
8.64864864864865,1416.40625,-313.0712
8.64864864864865,1423.6328125,-313.0712
8.64864864864865,1430.859375,-313.0712
8.64864864864865,1438.0859375,-313.0712
8.64864864864865,1445.3125,-313.0712
8.64864864864865,1452.5390625,-313.0712
8.64864864864865,1459.765625,-313.0712
8.64864864864865,1466.9921875,-313.0712
8.64864864864865,1474.21875,-313.0712
8.64864864864865,1481.4453125,-313.0712
8.64864864864865,1488.671875,-313.0712
8.64864864864865,1495.8984375,-313.0712
8.64864864864865,1503.125,-313.0712
8.64864864864865,1510.3515625,-313.0712
8.64864864864865,1517.578125,-313.0712
8.64864864864865,1524.8046875,-313.0712
8.64864864864865,1532.03125,-313.0712
8.64864864864865,1539.2578125,-313.0712
8.64864864864865,1546.484375,-313.0712
8.64864864864865,1553.7109375,-313.0712
8.64864864864865,1560.9375,-313.0712
8.64864864864865,1568.1640625,-313.0712
8.64864864864865,1575.390625,-313.0712
8.64864864864865,1582.6171875,-313.0712
8.64864864864865,1589.84375,-313.0712
8.64864864864865,1597.0703125,-313.0712
8.64864864864865,1604.296875,-313.0712
8.64864864864865,1611.5234375,-313.0712
8.64864864864865,1618.75,-313.0712
8.64864864864865,1625.9765625,-313.0712
8.64864864864865,1633.203125,-313.0712
8.64864864864865,1640.4296875,-313.0712
8.64864864864865,1647.65625,-313.0712
8.64864864864865,1654.8828125,-313.0712
8.64864864864865,1662.109375,-313.0712
8.64864864864865,1669.3359375,-313.0712
8.64864864864865,1676.5625,-313.0712
8.64864864864865,1683.7890625,-313.0712
8.64864864864865,1691.015625,-313.0712
8.64864864864865,1698.2421875,-313.0712
8.64864864864865,1705.46875,-313.0712
8.64864864864865,1712.6953125,-313.0712
8.64864864864865,1719.921875,-313.0712
8.64864864864865,1727.1484375,-313.0712
8.64864864864865,1734.375,-313.0712
8.64864864864865,1741.6015625,-313.0712
8.64864864864865,1748.828125,-313.0712
8.64864864864865,1756.0546875,-313.0712
8.64864864864865,1763.28125,-313.0712
8.64864864864865,1770.5078125,-313.0712
8.64864864864865,1777.734375,-313.0712
8.64864864864865,1784.9609375,-313.0712
8.64864864864865,1792.1875,-313.0712
8.64864864864865,1799.4140625,-313.0712
8.64864864864865,1806.640625,-313.0712
8.64864864864865,1813.8671875,-313.0712
8.64864864864865,1821.09375,-313.0712
8.64864864864865,1828.3203125,-313.0712
8.64864864864865,1835.546875,-313.0712
8.64864864864865,1842.7734375,-313.0712
8.64864864864865,1850.0,-313.0712
8.717837837837838,0.0,28.093328
8.717837837837838,7.2265625,27.873476
8.717837837837838,14.453125,27.202469
8.717837837837838,21.6796875,26.043537
8.717837837837838,28.90625,24.326794
8.717837837837838,36.1328125,21.936443
8.717837837837838,43.359375,18.715607
8.717837837837838,50.5859375,14.722985
8.717837837837838,57.8125,11.896397
8.717837837837838,65.0390625,12.814892
8.717837837837838,72.265625,14.3874445
8.717837837837838,79.4921875,14.982348
8.717837837837838,86.71875,14.510184
8.717837837837838,93.9453125,12.984028
8.717837837837838,101.171875,10.372592
8.717837837837838,108.3984375,7.146572
8.717837837837838,115.625,6.166148
8.717837837837838,122.8515625,8.128206
8.717837837837838,130.078125,9.820869
8.717837837837838,137.3046875,10.424815
8.717837837837838,144.53125,9.944299
8.717837837837838,151.7578125,8.375907
8.717837837837838,158.984375,5.7246656
8.717837837837838,166.2109375,2.9274983
8.717837837837838,173.4375,3.203082
8.717837837837838,180.6640625,5.4742455
8.717837837837838,187.890625,7.035445
8.717837837837838,195.1171875,7.4833574
8.717837837837838,202.34375,6.8460884
8.717837837837838,209.5703125,5.1035223
8.717837837837838,216.796875,2.3429472
8.717837837837838,224.0234375,0.123191625
8.717837837837838,231.25,1.3778114
8.717837837837838,238.4765625,3.6759162
8.717837837837838,245.703125,5.032138
8.717837837837838,252.9296875,5.2750897
8.717837837837838,260.15625,4.4314036
8.717837837837838,267.3828125,2.4715123
8.717837837837838,274.609375,-0.3581593
8.717837837837838,281.8359375,-1.7853248
8.717837837837838,289.0625,0.15286109
8.717837837837838,296.2890625,2.33218
8.717837837837838,303.515625,3.4549582
8.717837837837838,310.7421875,3.4723473
8.717837837837838,317.96875,2.398019
8.717837837837838,325.1953125,0.20783868
8.717837837837838,332.421875,-2.5770879
8.717837837837838,339.6484375,-3.0519702
8.717837837837838,346.875,-0.72513986
8.717837837837838,354.1015625,1.2580211
8.717837837837838,361.328125,2.1356778
8.717837837837838,368.5546875,1.916482
8.717837837837838,375.78125,0.5969281
8.717837837837838,383.0078125,-1.8150218
8.717837837837838,390.234375,-4.370305
8.717837837837838,397.4609375,-3.862781
8.717837837837838,404.6875,-1.3939874
8.717837837837838,411.9140625,0.35352325
8.717837837837838,419.140625,0.9814404
8.717837837837838,426.3671875,0.51820153
8.717837837837838,433.59375,-1.0557842
8.717837837837838,440.8203125,-3.6552
8.717837837837838,448.046875,-5.740323
8.717837837837838,455.2734375,-4.36825
8.717837837837838,462.5,-1.9343946
8.717837837837838,469.7265625,-0.44100434
8.717837837837838,476.953125,-0.06459731
8.717837837837838,484.1796875,-0.77803737
8.717837837837838,491.40625,-2.6105647
8.717837837837838,498.6328125,-5.326144
8.717837837837838,505.859375,-6.692472
8.717837837837838,513.0859375,-4.6824417
8.717837837837838,520.3125,-2.3959925
8.717837837837838,527.5390625,-1.1639208
8.717837837837838,534.765625,-1.0399358
8.717837837837838,541.9921875,-2.0092974
8.717837837837838,549.21875,-4.0970707
8.717837837837838,556.4453125,-6.8057823
8.717837837837838,563.671875,-7.269656
8.717837837837838,570.8984375,-4.884621
8.717837837837838,578.125,-2.8104987
8.717837837837838,585.3515625,-1.8412228
8.717837837837838,592.578125,-1.9707928
8.717837837837838,599.8046875,-3.2013223
8.717837837837838,607.03125,-5.5287027
8.717837837837838,614.2578125,-8.045128
8.717837837837838,621.484375,-7.5524373
8.717837837837838,628.7109375,-5.026789
8.717837837837838,635.9375,-3.19903
8.717837837837838,643.1640625,-2.4915276
8.717837837837838,650.390625,-2.8764904
8.717837837837838,657.6171875,-4.3722553
8.717837837837838,664.84375,-6.9028134
8.717837837837838,672.0703125,-8.987399
8.717837837837838,679.296875,-7.6340537
8.717837837837838,686.5234375,-5.141866
8.717837837837838,693.75,-3.576119
8.717837837837838,700.9765625,-3.1286833
8.717837837837838,708.203125,-3.7717435
8.717837837837838,715.4296875,-5.5340295
8.717837837837838,722.65625,-8.197957
8.717837837837838,729.8828125,-9.598629
8.717837837837838,737.109375,-7.5960646
8.717837837837838,744.3359375,-5.2504864
8.717837837837838,751.5625,-3.9521832
8.717837837837838,758.7890625,-3.7634528
8.717837837837838,766.015625,-4.668061
8.717837837837838,773.2421875,-6.6923447
8.717837837837838,780.46875,-9.371046
8.717837837837838,787.6953125,-9.893133
8.717837837837838,794.921875,-7.4984064
8.717837837837838,802.1484375,-5.365649
8.717837837837838,809.375,-4.335041
8.717837837837838,816.6015625,-4.404534
8.717837837837838,823.828125,-5.57447
8.717837837837838,831.0546875,-7.8453217
8.717837837837838,838.28125,-10.359373
8.717837837837838,845.5078125,-9.931906
8.717837837837838,852.734375,-7.380618
8.717837837837838,859.9609375,-5.4956846
8.717837837837838,867.1875,-4.7307835
8.717837837837838,874.4140625,-5.0591493
8.717837837837838,881.640625,-6.497588
8.717837837837838,888.8671875,-8.980408
8.717837837837838,896.09375,-11.094562
8.717837837837838,903.3203125,-9.796337
8.717837837837838,910.546875,-7.267042
8.717837837837838,917.7734375,-5.6461215
8.717837837837838,925.0,-5.1444416
8.717837837837838,932.2265625,-5.7334957
8.717837837837838,939.453125,-7.441353
8.717837837837838,946.6796875,-10.0701
8.717837837837838,953.90625,-11.530674
8.717837837837838,961.1328125,-9.561662
8.717837837837838,968.359375,-7.1721215
8.717837837837838,975.5859375,-5.820795
8.717837837837838,982.8125,-5.5803175
8.717837837837838,990.0390625,-6.4328504
8.717837837837838,997.265625,-8.4058895
8.717837837837838,1004.4921875,-11.067818
8.717837837837838,1011.71875,-11.67016
8.717837837837838,1018.9453125,-9.284233
8.717837837837838,1026.171875,-7.1041555
8.717837837837838,1033.3984375,-6.0225887
8.717837837837838,1040.625,-6.0422697
8.717837837837838,1047.8515625,-7.1615963
8.717837837837838,1055.078125,-9.385547
8.717837837837838,1062.3046875,-11.908107
8.717837837837838,1069.53125,-11.564889
8.717837837837838,1076.7578125,-9.001137
8.717837837837838,1083.984375,-7.0677977
8.717837837837838,1091.2109375,-6.2538214
8.717837837837838,1098.4375,-6.533827
8.717837837837838,1105.6640625,-7.922921
8.717837837837838,1112.890625,-10.365573
8.717837837837838,1120.1171875,-12.518738
8.717837837837838,1127.34375,-11.291786
8.717837837837838,1134.5703125,-8.734875
8.717837837837838,1141.796875,-7.065732
8.717837837837838,1149.0234375,-6.516573
8.717837837837838,1156.25,-7.0583153
8.717837837837838,1163.4765625,-8.718194
8.717837837837838,1170.703125,-11.317654
8.717837837837838,1177.9296875,-12.846967
8.717837837837838,1185.15625,-10.924645
8.717837837837838,1192.3828125,-8.498181
8.717837837837838,1199.609375,-7.099462
8.717837837837838,1206.8359375,-6.8128033
8.717837837837838,1214.0625,-7.6187563
8.717837837837838,1221.2890625,-9.545764
8.717837837837838,1228.515625,-12.195296
8.717837837837838,1235.7421875,-12.88678
8.717837837837838,1242.96875,-10.519872
8.717837837837838,1250.1953125,-8.297846
8.717837837837838,1257.421875,-7.1699834
8.717837837837838,1264.6484375,-7.1444674
8.717837837837838,1271.875,-8.217745
8.717837837837838,1279.1015625,-10.398926
8.717837837837838,1286.328125,-12.9332075
8.717837837837838,1293.5546875,-12.68343
8.717837837837838,1300.78125,-10.114793
8.717837837837838,1308.0078125,-8.137259
8.717837837837838,1315.234375,-7.2780714
8.717837837837838,1322.4609375,-7.513582
8.717837837837838,1329.6875,-8.857111
8.717837837837838,1336.9140625,-11.262724
8.717837837837838,1344.140625,-13.457386
8.717837837837838,1351.3671875,-12.310805
8.717837837837838,1358.59375,-9.731794
8.717837837837838,1365.8203125,-8.017845
8.717837837837838,1373.046875,-7.424467
8.717837837837838,1380.2734375,-7.922137
8.717837837837838,1387.5,-9.537158
8.717837837837838,1394.7265625,-12.109404
8.717837837837838,1401.953125,-13.710114
8.717837837837838,1409.1796875,-11.842834
8.717837837837838,1416.40625,-9.38346
8.717837837837838,1423.6328125,-7.940136
8.717837837837838,1430.859375,-7.6100483
8.717837837837838,1438.0859375,-8.372168
8.717837837837838,1445.3125,-10.255648
8.717837837837838,1452.5390625,-12.893805
8.717837837837838,1459.765625,-13.678005
8.717837837837838,1466.9921875,-11.337051
8.717837837837838,1474.21875,-9.076065
8.717837837837838,1481.4453125,-7.9042144
8.717837837837838,1488.671875,-7.8358335
8.717837837837838,1495.8984375,-8.865379
8.717837837837838,1503.125,-11.00569
8.717837837837838,1510.3515625,-13.55167
8.717837837837838,1517.578125,-13.400187
8.717837837837838,1524.8046875,-10.83193
8.717837837837838,1532.03125,-8.812487
8.717837837837838,1539.2578125,-7.910041
8.717837837837838,1546.484375,-8.103035
8.717837837837838,1553.7109375,-9.402918
8.717837837837838,1560.9375,-11.772726
8.717837837837838,1568.1640625,-14.00833
8.717837837837838,1575.390625,-12.947969
8.717837837837838,1582.6171875,-10.350662
8.717837837837838,1589.84375,-8.593647
8.717837837837838,1597.0703125,-7.9576683
8.717837837837838,1604.296875,-8.412974
8.717837837837838,1611.5234375,-9.984682
8.717837837837838,1618.75,-12.530148
8.717837837837838,1625.9765625,-14.20186
8.717837837837838,1633.203125,-12.395629
8.717837837837838,1640.4296875,-9.905954
8.717837837837838,1647.65625,-8.419468
8.717837837837838,1654.8828125,-8.047308
8.717837837837838,1662.109375,-8.767007
8.717837837837838,1669.3359375,-10.608138
8.717837837837838,1676.5625,-13.234372
8.717837837837838,1683.7890625,-14.112086
8.717837837837838,1691.015625,-11.80235
8.717837837837838,1698.2421875,-9.504218
8.717837837837838,1705.46875,-8.289511
8.717837837837838,1712.6953125,-8.179418
8.717837837837838,1719.921875,-9.166389
8.717837837837838,1727.1484375,-11.266579
8.717837837837838,1734.375,-13.822733
8.717837837837838,1741.6015625,-13.771994
8.717837837837838,1748.828125,-11.208164
8.717837837837838,1756.0546875,-9.148062
8.717837837837838,1763.28125,-8.203244
8.717837837837838,1770.5078125,-8.354673
8.717837837837838,1777.734375,-9.611844
8.717837837837838,1784.9609375,-11.946051
8.717837837837838,1792.1875,-14.220373
8.717837837837838,1799.4140625,-13.250128
8.717837837837838,1806.640625,-10.637281
8.717837837837838,1813.8671875,-8.838101
8.717837837837838,1821.09375,-8.160227
8.717837837837838,1828.3203125,-8.573933
8.717837837837838,1835.546875,-10.102995
8.717837837837838,1842.7734375,-12.621127
8.717837837837838,1850.0,-14.361787
8.787027027027028,0.0,32.172615
8.787027027027028,7.2265625,31.942932
8.787027027027028,14.453125,31.239832
8.787027027027028,21.6796875,30.01698
8.787027027027028,28.90625,28.180576
8.787027027027028,36.1328125,25.552242
8.787027027027028,43.359375,21.784119
8.787027027027028,50.5859375,16.313995
8.787027027027028,57.8125,12.008058
8.787027027027028,65.0390625,15.377979
8.787027027027028,72.265625,17.966959
8.787027027027028,79.4921875,18.818794
8.787027027027028,86.71875,18.33298
8.787027027027028,93.9453125,16.570887
8.787027027027028,101.171875,13.260502
8.787027027027028,108.3984375,8.092005
8.787027027027028,115.625,6.889907
8.787027027027028,122.8515625,11.0434675
8.787027027027028,130.078125,13.471725
8.787027027027028,137.3046875,14.266619
8.787027027027028,144.53125,13.740197
8.787027027027028,151.7578125,11.870881
8.787027027027028,158.984375,8.302583
8.787027027027028,166.2109375,3.2605531
8.787027027027028,173.4375,4.6164484
8.787027027027028,180.6640625,8.6468315
8.787027027027028,187.890625,10.753233
8.787027027027028,195.1171875,11.330695
8.787027027027028,202.34375,10.602915
8.787027027027028,209.5703125,8.467195
8.787027027027028,216.796875,4.4996996
8.787027027027028,224.0234375,0.13138524
8.787027027027028,231.25,3.3957503
8.787027027027028,238.4765625,7.040363
8.787027027027028,245.703125,8.801993
8.787027027027028,252.9296875,9.119768
8.787027027027028,260.15625,8.133221
8.787027027027028,267.3828125,5.6574984
8.787027027027028,274.609375,1.2583776
8.787027027027028,281.8359375,-1.6246563
8.787027027027028,289.0625,2.64858
8.787027027027028,296.2890625,5.8405776
8.787027027027028,303.515625,7.262376
8.787027027027028,310.7421875,7.3041105
8.787027027027028,317.96875,6.0250096
8.787027027027028,325.1953125,3.156123
8.787027027027028,332.421875,-1.5940874
8.787027027027028,339.6484375,-2.3567488
8.787027027027028,346.875,2.1330109
8.787027027027028,354.1015625,4.874647
8.787027027027028,361.328125,5.9675927
8.787027027027028,368.5546875,5.723739
8.787027027027028,375.78125,4.124037
8.787027027027028,383.0078125,0.81688917
8.787027027027028,390.234375,-3.9974704
8.787027027027028,397.4609375,-2.5096104
8.787027027027028,404.6875,1.7355511
8.787027027027028,411.9140625,4.0511327
8.787027027027028,419.140625,4.825869
8.787027027027028,426.3671875,4.2876477
8.787027027027028,433.59375,2.3389647
8.787027027027028,440.8203125,-1.4397949
8.787027027027028,448.046875,-5.7207155
8.787027027027028,455.2734375,-2.4131432
8.787027027027028,462.5,1.3981807
8.787027027027028,469.7265625,3.3162518
8.787027027027028,476.953125,3.7809477
8.787027027027028,484.1796875,2.9378614
8.787027027027028,491.40625,0.6089635
8.787027027027028,498.6328125,-3.6423426
8.787027027027028,505.859375,-6.567145
8.787027027027028,513.0859375,-2.2409918
8.787027027027028,520.3125,1.0889145
8.787027027027028,527.5390625,2.635754
8.787027027027028,534.765625,2.7953193
8.787027027027028,541.9921875,1.6338085
8.787027027027028,549.21875,-1.1098572
8.787027027027028,556.4453125,-5.750576
8.787027027027028,563.671875,-6.6421504
8.787027027027028,570.8984375,-2.070075
8.787027027027028,578.125,0.78884715
8.787027027027028,585.3515625,1.9863496
8.787027027027028,592.578125,1.8421214
8.787027027027028,599.8046875,0.3446799
8.787027027027028,607.03125,-2.849587
8.787027027027028,614.2578125,-7.612402
8.787027027027028,621.484375,-6.2741117
8.787027027027028,628.7109375,-1.9312098
8.787027027027028,635.9375,0.48598844
8.787027027027028,643.1640625,1.3511844
8.787027027027028,650.390625,0.90071255
8.787027027027028,657.6171875,-0.9547844
8.787027027027028,664.84375,-4.629169
8.787027027027028,672.0703125,-8.948899
8.787027027027028,679.296875,-5.7458944
8.787027027027028,686.5234375,-1.8353894
8.787027027027028,693.75,0.17217687
8.787027027027028,700.9765625,0.7173237
8.787027027027028,708.203125,-0.04580672
8.787027027027028,715.4296875,-2.286489
8.787027027027028,722.65625,-6.4438477
8.787027027027028,729.8828125,-9.509159
8.787027027027028,737.109375,-5.2092147
8.787027027027028,744.3359375,-1.7855041
8.787027027027028,751.5625,-0.15859754
8.787027027027028,758.7890625,0.0742345
8.787027027027028,766.015625,-1.0122699
8.787027027027028,773.2421875,-3.6699507
8.787027027027028,780.46875,-8.23841
8.787027027027028,787.6953125,-9.336905
8.787027027027028,794.921875,-4.7266054
8.787027027027028,802.1484375,-1.7813916
8.787027027027028,809.375,-0.5111705
8.787027027027028,816.6015625,-0.58724856
8.787027027027028,823.828125,-2.012466
8.787027027027028,831.0546875,-5.1214333
8.787027027027028,838.28125,-9.859892
8.787027027027028,845.5078125,-8.731816
8.787027027027028,852.734375,-4.3179626
8.787027027027028,859.9609375,-1.8219632
8.787027027027028,867.1875,-0.8897322
8.787027027027028,874.4140625,-1.2755507
8.787027027027028,881.640625,-3.0598662
8.787027027027028,888.8671875,-6.6498876
8.787027027027028,896.09375,-11.029906
8.787027027027028,903.3203125,-7.9774275
8.787027027027028,910.546875,-3.9857779
8.787027027027028,917.7734375,-1.9060731
8.787027027027028,925.0,-1.2982427
8.787027027027028,932.2265625,-1.9988905
8.787027027027028,939.453125,-4.167998
8.787027027027028,946.6796875,-8.245908
8.787027027027028,953.90625,-11.472452
8.787027027027028,961.1328125,-7.230718
8.787027027027028,968.359375,-3.7264168
8.787027027027028,975.5859375,-2.03297
8.787027027027028,982.8125,-1.7406595
8.787027027027028,990.0390625,-2.7657027
8.787027027027028,997.265625,-5.3502665
8.787027027027028,1004.4921875,-9.856237
8.787027027027028,1011.71875,-11.184418
8.787027027027028,1018.9453125,-6.5558267
8.787027027027028,1026.171875,-3.534546
8.787027027027028,1033.3984375,-2.202361
8.787027027027028,1040.625,-2.2212086
8.787027027027028,1047.8515625,-3.584927
8.787027027027028,1055.078125,-6.6186643
8.787027027027028,1062.3046875,-11.337571
8.787027027027028,1069.53125,-10.444527
8.787027027027028,1076.7578125,-5.971741
8.787027027027028,1083.984375,-3.4051201
8.787027027027028,1091.2109375,-2.4145432
8.787027027027028,1098.4375,-2.7445068
8.787027027027028,1105.6640625,-4.4662876
8.787027027027028,1112.890625,-7.9797626
8.787027027027028,1120.1171875,-12.421011
8.787027027027028,1127.34375,-9.544026
8.787027027027028,1134.5703125,-5.4790072
8.787027027027028,1141.796875,-3.3338413
8.787027027027028,1149.0234375,-2.6704235
8.787027027027028,1156.25,-3.3157983
8.787027027027028,1163.4765625,-5.420392
8.787027027027028,1170.703125,-9.424492
8.787027027027028,1177.9296875,-12.813829
8.787027027027028,1185.15625,-8.6511755
8.787027027027028,1192.3828125,-5.071844
8.787027027027028,1199.609375,-3.3174145
8.787027027027028,1206.8359375,-2.9715118
8.787027027027028,1214.0625,-3.9410615
8.787027027027028,1221.2890625,-6.4583583
8.787027027027028,1228.515625,-10.904533
8.787027027027028,1235.7421875,-12.4693
8.787027027027028,1242.96875,-7.836023
8.787027027027028,1250.1953125,-4.743008
8.787027027027028,1257.421875,-3.3535
8.787027027027028,1264.6484375,-3.3200455
8.787027027027028,1271.875,-4.627271
8.787027027027028,1279.1015625,-7.5906363
8.787027027027028,1286.328125,-12.288483
8.787027027027028,1293.5546875,-11.64345
8.787027027027028,1300.78125,-7.1194196
8.787027027027028,1308.0078125,-4.4857216
8.787027027027028,1315.234375,-3.4407282
8.787027027027028,1322.4609375,-3.718997
8.787027027027028,1329.6875,-5.3825116
8.787027027027028,1336.9140625,-8.823275
8.787027027027028,1344.140625,-13.320022
8.787027027027028,1351.3671875,-10.63591
8.787027027027028,1358.59375,-6.5018673
8.787027027027028,1365.8203125,-4.294228
8.787027027027028,1373.046875,-3.578576
8.787027027027028,1380.2734375,-4.1722
8.787027027027028,1387.5,-6.2159724
8.787027027027028,1394.7265625,-10.148706
8.787027027027028,1401.953125,-13.695236
8.787027027027028,1409.1796875,-9.628508
8.787027027027028,1416.40625,-5.976886
8.787027027027028,1423.6328125,-4.16401
8.787027027027028,1430.859375,-3.7673817
8.787027027027028,1438.0859375,-4.684499
8.787027027027028,1445.3125,-7.137702
8.787027027027028,1452.5390625,-11.524244
8.787027027027028,1459.765625,-13.325609
8.787027027027028,1466.9921875,-8.699066
8.787027027027028,1474.21875,-5.53628
8.787027027027028,1481.4453125,-4.0916524
8.787027027027028,1488.671875,-4.008346
8.787027027027028,1495.8984375,-5.261754
8.787027027027028,1503.125,-8.157426
8.787027027027028,1510.3515625,-12.830393
8.787027027027028,1517.578125,-12.440806
8.787027027027028,1524.8046875,-7.871592
8.787027027027028,1532.03125,-5.172368
8.787027027027028,1539.2578125,-4.0748467
8.787027027027028,1546.484375,-4.3035583
8.787027027027028,1553.7109375,-5.911147
8.787027027027028,1560.9375,-9.281291
8.787027027027028,1568.1640625,-13.825159
8.787027027027028,1575.390625,-11.3474655
8.787027027027028,1582.6171875,-7.147354
8.787027027027028,1589.84375,-4.8785295
8.787027027027028,1597.0703125,-4.1122513
8.787027027027028,1604.296875,-4.656004
8.787027027027028,1611.5234375,-6.6410046
8.787027027027028,1618.75,-10.503473
8.787027027027028,1625.9765625,-14.198139
8.787027027027028,1633.203125,-10.242109
8.787027027027028,1640.4296875,-6.519687
8.787027027027028,1647.65625,-4.6494584
8.787027027027028,1654.8828125,-4.203506
8.787027027027028,1662.109375,-5.069805
8.787027027027028,1669.3359375,-7.4607563
8.787027027027028,1676.5625,-11.78673
8.787027027027028,1683.7890625,-13.820834
8.787027027027028,1691.015625,-9.211667
8.787027027027028,1698.2421875,-5.979906
8.787027027027028,1705.46875,-4.4810634
8.787027027027028,1712.6953125,-4.349126
8.787027027027028,1719.921875,-5.5501504
8.787027027027028,1727.1484375,-8.379679
8.787027027027028,1734.375,-13.02314
8.787027027027028,1741.6015625,-12.892877
8.787027027027028,1748.828125,-8.283931
8.787027027027028,1756.0546875,-5.519671
8.787027027027028,1763.28125,-4.370388
8.787027027027028,1770.5078125,-4.5505686
8.787027027027028,1777.734375,-6.1035137
8.787027027027028,1784.9609375,-9.404204
8.787027027027028,1792.1875,-13.985715
8.787027027027028,1799.4140625,-11.725437
8.787027027027028,1806.640625,-7.4614787
8.787027027027028,1813.8671875,-5.1317663
8.787027027027028,1821.09375,-4.31551
8.787027027027028,1828.3203125,-4.810279
8.787027027027028,1835.546875,-6.7376666
8.787027027027028,1842.7734375,-10.5302
8.787027027027028,1850.0,-14.36183
8.856216216216216,0.0,-313.0712
8.856216216216216,7.2265625,-313.0712
8.856216216216216,14.453125,-313.0712
8.856216216216216,21.6796875,-313.0712
8.856216216216216,28.90625,-313.0712
8.856216216216216,36.1328125,-313.0712
8.856216216216216,43.359375,-313.0712
8.856216216216216,50.5859375,-313.0712
8.856216216216216,57.8125,-313.0712
8.856216216216216,65.0390625,-313.0712
8.856216216216216,72.265625,-313.0712
8.856216216216216,79.4921875,-313.0712
8.856216216216216,86.71875,-313.0712
8.856216216216216,93.9453125,-313.0712
8.856216216216216,101.171875,-313.0712
8.856216216216216,108.3984375,-313.0712
8.856216216216216,115.625,-313.0712
8.856216216216216,122.8515625,-313.0712
8.856216216216216,130.078125,-313.0712
8.856216216216216,137.3046875,-313.0712
8.856216216216216,144.53125,-313.0712
8.856216216216216,151.7578125,-313.0712
8.856216216216216,158.984375,-313.0712
8.856216216216216,166.2109375,-313.0712
8.856216216216216,173.4375,-313.0712
8.856216216216216,180.6640625,-313.0712
8.856216216216216,187.890625,-313.0712
8.856216216216216,195.1171875,-313.0712
8.856216216216216,202.34375,-313.0712
8.856216216216216,209.5703125,-313.0712
8.856216216216216,216.796875,-313.0712
8.856216216216216,224.0234375,-313.0712
8.856216216216216,231.25,-313.0712
8.856216216216216,238.4765625,-313.0712
8.856216216216216,245.703125,-313.0712
8.856216216216216,252.9296875,-313.0712
8.856216216216216,260.15625,-313.0712
8.856216216216216,267.3828125,-313.0712
8.856216216216216,274.609375,-313.0712
8.856216216216216,281.8359375,-313.0712
8.856216216216216,289.0625,-313.0712
8.856216216216216,296.2890625,-313.0712
8.856216216216216,303.515625,-313.0712
8.856216216216216,310.7421875,-313.0712
8.856216216216216,317.96875,-313.0712
8.856216216216216,325.1953125,-313.0712
8.856216216216216,332.421875,-313.0712
8.856216216216216,339.6484375,-313.0712
8.856216216216216,346.875,-313.0712
8.856216216216216,354.1015625,-313.0712
8.856216216216216,361.328125,-313.0712
8.856216216216216,368.5546875,-313.0712
8.856216216216216,375.78125,-313.0712
8.856216216216216,383.0078125,-313.0712
8.856216216216216,390.234375,-313.0712
8.856216216216216,397.4609375,-313.0712
8.856216216216216,404.6875,-313.0712
8.856216216216216,411.9140625,-313.0712
8.856216216216216,419.140625,-313.0712
8.856216216216216,426.3671875,-313.0712
8.856216216216216,433.59375,-313.0712
8.856216216216216,440.8203125,-313.0712
8.856216216216216,448.046875,-313.0712
8.856216216216216,455.2734375,-313.0712
8.856216216216216,462.5,-313.0712
8.856216216216216,469.7265625,-313.0712
8.856216216216216,476.953125,-313.0712
8.856216216216216,484.1796875,-313.0712
8.856216216216216,491.40625,-313.0712
8.856216216216216,498.6328125,-313.0712
8.856216216216216,505.859375,-313.0712
8.856216216216216,513.0859375,-313.0712
8.856216216216216,520.3125,-313.0712
8.856216216216216,527.5390625,-313.0712
8.856216216216216,534.765625,-313.0712
8.856216216216216,541.9921875,-313.0712
8.856216216216216,549.21875,-313.0712
8.856216216216216,556.4453125,-313.0712
8.856216216216216,563.671875,-313.0712
8.856216216216216,570.8984375,-313.0712
8.856216216216216,578.125,-313.0712
8.856216216216216,585.3515625,-313.0712
8.856216216216216,592.578125,-313.0712
8.856216216216216,599.8046875,-313.0712
8.856216216216216,607.03125,-313.0712
8.856216216216216,614.2578125,-313.0712
8.856216216216216,621.484375,-313.0712
8.856216216216216,628.7109375,-313.0712
8.856216216216216,635.9375,-313.0712
8.856216216216216,643.1640625,-313.0712
8.856216216216216,650.390625,-313.0712
8.856216216216216,657.6171875,-313.0712
8.856216216216216,664.84375,-313.0712
8.856216216216216,672.0703125,-313.0712
8.856216216216216,679.296875,-313.0712
8.856216216216216,686.5234375,-313.0712
8.856216216216216,693.75,-313.0712
8.856216216216216,700.9765625,-313.0712
8.856216216216216,708.203125,-313.0712
8.856216216216216,715.4296875,-313.0712
8.856216216216216,722.65625,-313.0712
8.856216216216216,729.8828125,-313.0712
8.856216216216216,737.109375,-313.0712
8.856216216216216,744.3359375,-313.0712
8.856216216216216,751.5625,-313.0712
8.856216216216216,758.7890625,-313.0712
8.856216216216216,766.015625,-313.0712
8.856216216216216,773.2421875,-313.0712
8.856216216216216,780.46875,-313.0712
8.856216216216216,787.6953125,-313.0712
8.856216216216216,794.921875,-313.0712
8.856216216216216,802.1484375,-313.0712
8.856216216216216,809.375,-313.0712
8.856216216216216,816.6015625,-313.0712
8.856216216216216,823.828125,-313.0712
